elevation,slope,waterDistance,vegetationCoverage,rainfall,duration,rockType,landslide,debris_flow,barrier_lake,torrential_flood,water_logging
21.9,80.3,68,33,33,44,3,0,0,0,0,0
25.3,67,77,61,7,18.5,3,0,0,0,0,0
34.7,31.9,88,37,48,14,2,1,1,1,1,1
43.3,27.8,40,16,78,40,2,1,1,1,1,1
31.1,25.9,83,21,88,10.7,2,1,0,0,0,0
45.4,37.2,86,25,97,14.2,2,1,0,1,0,0
508,33.8,578,33,75,5,2,1,0,0,0,0
33.6,71.8,65,75,36,16.2,3,0,0,0,0,0
651,67,197,54,3,6,3,0,0,0,0,1
27.7,83.9,62,56,34,26.1,3,0,0,0,0,0
21.9,54.8,79,65,23,16,3,0,0,0,0,0
846,52.8,146,52,6,3,3,0,0,0,0,0
1817,51.6,150,73,30,1,3,0,1,1,0,0
16,38.1,30,7,85,16.4,2,1,0,0,0,0
516,68,111,56,15,5,3,0,0,0,0,0
514,68.1,176,63,5,1,3,0,1,0,0,0
39.5,33,43,17,54,21,2,1,1,0,0,1
14,31.9,30,22,66,9.3,2,1,1,1,1,1
12.7,78.1,52,47,21,9.8,3,0,0,0,0,0
10,89,49,45,31,10,3,0,0,0,0,0
22.1,29.1,47,39,47,38.7,2,1,0,1,0,0
47.9,33.8,40,27,68,19.6,2,1,0,1,0,0
44.9,59.3,75,32,32,16,3,0,0,0,0,0
36.8,87.3,59,59,5,15.7,3,0,0,1,0,0
20,77.3,61,74,16,8.1,3,0,0,0,0,0
50,53.7,58,33,37,13.2,3,0,0,0,0,0
2033,46.2,311,58,15,5,3,0,0,0,0,0
15.2,52.7,31,76,8,20,3,0,1,1,1,0
485,85.8,74,77,14,5,3,0,0,0,0,1
50,87.4,92,45,22,13.3,3,0,0,1,0,0
564,30.1,124,15,50,4,2,1,0,0,0,0
37.1,51.5,52,60,27,7.9,3,0,1,1,1,0
1667,51.1,383,59,38,2,3,0,0,0,1,0
1501,34.9,484,10,60,4,2,1,0,1,1,0
24.3,31.7,40,5,84,22.9,2,1,0,0,0,0
31.8,87.5,52,79,21,19,3,0,0,1,0,0
35.7,35.7,53,15,47,51.4,2,1,1,1,0,1
24.3,62,69,42,11,30.8,3,0,0,0,0,0
586,26.4,359,26,61,3,2,1,0,0,0,0
560,26.7,152,29,41,1,2,1,1,1,1,1
809,30.7,239,10,89,4,2,1,1,1,1,1
920,67.3,190,33,30,6,3,0,1,1,1,0
45.9,29,56,37,77,32.3,2,1,1,0,0,1
50,69.6,83,42,35,36.4,3,0,0,0,0,0
466,86.6,279,49,15,5,3,0,0,0,1,0
17.5,34.6,30,12,55,12,2,1,1,1,0,1
36.7,32.7,90,28,71,13.5,2,1,1,1,0,1
43.8,28.4,42,5,85,18,2,1,1,1,0,1
1014,74.5,218,54,22,6,3,0,0,0,0,0
29.5,27.2,42,22,61,6.2,2,1,0,0,0,0
28.5,53.9,30,61,13,56,3,0,1,1,0,0
1627,30.6,144,28,88,1,2,1,1,1,1,1
17.5,25.1,30,36,82,15.3,2,1,0,0,0,0
30.3,46.4,87,79,14,28.6,3,0,0,0,0,0
43.9,33,55,13,99,31.4,2,1,1,0,0,1
35.1,28.4,74,33,61,21.3,2,1,1,1,0,1
29.8,32.9,71,9,98,12.7,2,1,1,0,0,1
39.2,68.3,87,45,27,11.1,3,0,1,1,0,0
345,25.7,199,18,86,3,2,1,1,1,0,1
41.3,47.6,66,59,6,27.7,3,0,0,0,0,0
17,69.2,40,63,18,11,3,0,0,0,0,0
38.1,39.9,62,11,61,14.8,5,1,1,1,0,1
36,36.3,78,3,87,17.5,5,1,0,0,0,0
15.6,31.3,40,37,48,29.1,5,1,0,0,0,0
2484,34.7,692,0,73,5,5,1,0,1,0,0
23.9,53,61,31,38,14.3,3,0,0,0,0,0
784,38.5,43,22,99,1,5,1,0,1,1,0
20,72,93,71,30,16.7,3,0,0,0,1,0
33.6,89.7,83,56,32,5.2,3,0,1,0,0,0
39.4,28.1,79,35,42,25.4,5,1,1,1,0,1
40.6,39.2,47,13,51,18.4,5,1,1,0,1,1
13.5,66.5,51,72,8,7.1,3,0,0,0,0,0
1803,52.7,123,42,38,1,3,0,1,0,1,0
36.4,32.1,67,6,71,32.7,5,1,1,1,0,1
1795,37.3,21,1,48,3,5,1,1,1,1,1
33.1,32.1,95,37,76,23.1,5,1,1,1,0,1
31.9,31,30,20,96,17.9,5,1,1,0,1,1
32.3,31.8,44,32,53,15.3,5,1,0,0,1,0
24.9,74.6,39,62,38,25.6,3,0,0,0,1,0
33.2,37,93,13,98,32.5,5,1,1,1,0,1
36.7,37.3,38,2,67,14.7,5,1,1,0,0,1
50,37.7,45,39,88,5,5,1,1,1,1,1
836,75.8,70,48,24,1,3,0,0,0,0,1
29,72.1,89,53,3,19.2,3,0,0,0,0,0
29.3,82.9,54,71,31,19.6,3,0,1,1,0,0
33.3,31.4,62,21,50,8.9,5,1,0,0,0,0
862,62.5,197,52,38,6,3,0,0,0,0,0
1127,49.4,832,48,38,5,3,0,0,0,1,0
1292,61.1,319,79,25,5,3,0,1,1,0,0
24.3,37.7,79,8,43,14.8,5,1,1,1,0,1
33.4,88,90,30,23,20,3,0,0,1,0,0
1804,54.9,145,31,31,3,3,0,0,0,1,0
34.2,37.6,40,15,67,44.2,5,1,1,0,0,1
44.3,84.3,40,53,20,11,3,0,0,1,0,0
37,29.4,58,11,85,13.2,5,1,1,0,0,1
25,68.8,30,40,6,25,3,0,1,0,0,0
22.5,79.9,30,42,14,15.5,3,0,1,1,0,0
49,62.7,53,79,19,25,3,0,0,0,0,0
46.8,33.4,95,17,46,6.7,5,1,0,0,0,0
20,58.4,47,72,40,5,3,0,0,0,0,0
20,67.5,40,77,36,18.2,3,0,0,1,0,0
29.5,89.6,57,43,5,23.6,3,0,0,0,0,0
27.7,39.8,44,29,80,21.2,5,1,1,1,1,1
31.6,47.4,60,73,31,27.5,3,0,0,1,0,0
27.8,65.4,55,69,12,11.4,3,0,0,0,0,0
1096,57.9,136,64,33,5,3,0,0,0,1,0
23.8,33.6,83,23,55,12.3,5,1,1,1,0,1
43.6,38.2,40,29,67,14.8,5,1,1,0,0,1
20.3,29.6,80,6,44,25.5,5,1,1,1,0,1
31.7,38.1,92,25,80,18.7,5,1,0,0,0,0
35.7,26.9,86,38,80,47.8,5,1,0,0,0,0
1403,71.3,830,38,4,4,3,0,0,0,0,0
43.1,62.1,56,44,4,14.2,3,0,0,1,0,0
45.9,31.3,82,5,98,17.9,5,1,1,0,0,1
44.8,25.2,48,25,62,18.2,5,1,1,1,0,1
26.9,33.9,81,31,62,31,5,1,1,1,0,1
23,84.7,76,31,12,24,3,0,0,0,0,0
27.9,28.3,53,24,60,15.1,5,1,0,0,0,0
19.4,69,39,60,35,6.8,3,0,0,0,1,0
35.5,63.8,84,61,39,5,3,0,0,0,1,0
36.7,32.4,73,29,42,15,5,1,1,1,0,1
34.4,25.4,81,31,90,48,5,1,0,1,0,0
1120,45.3,750,48,0,2,3,0,0,0,0,0
33.9,37.9,83,4,44,18.7,5,1,1,0,0,1
581,71.3,633,42,17,4,3,0,0,0,0,1
17.3,37.9,43,20,66,7.8,5,1,1,0,1,1
29.7,30.3,47,18,41,23.6,5,1,1,1,0,1
807,62.5,114,78,17,4,3,0,1,1,1,0
29.1,28.1,95,34,64,33.3,5,1,0,0,0,0
481,74.3,184,61,0,1,3,0,0,0,0,0
23.3,79.3,93,57,27,9.6,3,0,0,0,0,0
38.6,50.3,73,61,7,32,3,0,1,0,0,0
1982,51.2,487,63,17,4,3,0,1,1,1,0
371,33,11,24,97,6,5,1,0,0,0,0
17.5,59,54,79,29,40,3,0,0,0,0,0
305,85.2,226,32,5,3,3,0,0,0,0,0
24.1,32.6,58,27,72,37.3,5,1,1,1,0,1
35.4,38.4,48,8,45,18.2,5,1,1,1,0,1
38.5,35.6,40,9,43,30.6,5,1,1,0,0,1
35.6,25.7,90,31,56,46,5,1,0,1,0,0
31.2,56.6,40,80,18,24.6,3,0,0,0,0,0
1187,28.2,442,0,71,1,5,1,0,1,1,0
17.1,86.3,33,57,14,24.4,3,0,0,1,0,0
399,89.8,397,39,8,3,3,0,0,0,0,1
29.7,86.1,95,33,32,49.2,3,0,0,1,0,0
38.4,33.9,95,18,86,19,5,1,0,1,0,0
1536,25.4,119,39,87,4,5,1,1,0,0,1
44.9,85.1,74,49,39,14.6,3,0,0,1,0,0
35.6,58.9,69,37,17,23.5,3,0,0,0,0,0
2078,82.2,46,69,10,3,3,0,1,1,1,0
30,54.2,40,31,7,22.6,3,0,0,1,0,0
21.5,60.6,95,35,3,9.5,3,0,0,1,0,0
31.5,27.9,82,19,42,67.6,5,1,1,1,0,1
31.4,28.5,32,31,82,11.1,5,1,1,1,0,1
1086,38,168,9,74,2,5,1,1,0,0,1
46.6,38.1,46,31,45,25.1,5,1,1,0,0,1
41.9,46.3,83,39,35,36.7,3,0,1,1,0,0
36.8,27.5,39,2,61,29.5,5,1,1,0,0,1
39.2,29.4,87,17,90,21.1,5,1,1,0,0,1
48.4,37.5,63,14,55,41.8,5,1,1,0,1,1
48.2,88.7,94,74,31,11.7,3,0,0,1,0,0
36.5,27.9,40,25,57,40,5,1,1,1,0,1
15,74.5,56,58,15,20,3,0,0,0,0,0
48.7,36.9,46,15,75,12.4,5,1,1,1,1,1
22.6,29.2,52,1,84,18.6,5,1,1,1,0,1
50,33.1,63,3,80,19.7,5,1,0,0,0,0
28.7,46.6,77,58,19,61.8,3,0,0,0,0,0
20.2,57.6,80,42,28,20,3,0,1,1,0,0
1441,58.2,64,74,10,3,3,0,1,0,1,0
30,29.2,80,13,94,15.8,5,1,1,1,0,1
32.5,47.9,40,78,33,16.8,3,0,1,1,0,0
1487,35.6,88,0,41,3,5,1,0,0,1,0
25.2,55.1,63,59,26,20.6,3,0,0,1,0,0
659,28.9,71,27,53,6,5,1,1,1,1,1
25.4,34.4,89,4,93,19.1,5,1,1,0,0,1
39.2,38.8,63,8,59,11.1,5,1,1,1,0,1
44.5,39.6,61,39,90,10.4,5,1,1,1,0,1
16.9,33.5,47,8,57,18.6,5,1,1,0,0,1
28.1,34.1,40,13,70,23.2,5,1,1,0,0,1
2080,39.5,99,11,96,5,5,1,1,1,1,1
32.1,34.9,75,20,91,26.2,5,1,1,1,0,1
680,33.4,196,39,73,5,5,1,1,0,0,1
23.4,57.6,58,67,11,20,3,0,1,1,0,0
32.8,79.8,88,35,17,17.4,3,0,0,0,0,0
25.7,56.1,31,46,18,36.9,3,0,1,1,0,0
2051,27.8,494,17,92,3,5,1,0,0,1,0
42.5,27.7,49,20,77,14.8,5,1,1,1,0,1
34.9,77.1,60,31,9,15.6,3,0,0,0,0,0
17.6,50,62,54,15,20,3,0,0,0,0,0
24.6,73,40,41,36,6.9,3,0,0,0,0,0
493,37.7,116,17,84,1,5,1,1,1,0,1
35.4,39.9,56,17,65,15.1,5,1,1,1,0,1
321,33.6,140,37,49,6,5,1,1,1,1,1
23,29.6,30,7,59,18.5,5,1,1,0,0,1
47.8,26.4,40,36,81,12.5,5,1,1,0,1,1
28.8,29.2,73,40,99,14.5,5,1,1,1,0,1
1603,37.4,246,12,67,3,5,1,1,1,1,1
50,29.7,95,31,93,13.8,5,1,1,1,0,1
2087,36.7,17,22,90,2,5,1,1,1,1,1
398,69,617,33,36,6,3,0,0,0,0,0
31,80.5,92,33,26,40,3,0,0,0,0,0
42.2,35.5,66,32,61,13.9,5,1,1,1,1,1
31.3,86.4,40,78,29,21.1,3,0,0,1,0,0
36.7,39.4,40,26,83,25,5,1,1,1,0,1
31.1,88.9,92,71,26,20.6,3,0,0,1,0,0
852,27.8,790,11,72,5,5,1,1,1,1,1
18.8,39.2,44,17,62,24.8,5,1,1,1,0,1
29.7,38.5,93,15,70,11.4,5,1,0,0,0,0
1500,25.6,523,33,70,2,5,1,1,0,0,1
33.8,81.4,79,68,40,43.5,3,0,0,0,0,0
37.8,33.3,53,30,40,5.5,5,1,1,1,0,1
48.4,33.1,76,27,89,18.4,5,1,1,1,0,1
20,85.4,95,43,20,23.1,3,0,0,1,0,0
313,33.2,126,19,56,4,5,1,1,1,0,1
436,55.2,90,66,6,1,3,0,0,0,0,0
25.2,72.4,87,30,26,15,3,0,0,0,0,0
41.2,27.9,58,8,70,26.7,5,1,1,1,0,1
38.1,38.8,76,32,49,25.9,5,1,0,1,0,0
20,34,95,37,66,80,5,1,1,1,0,1
697,35.9,27,36,71,5,5,1,1,1,1,1
24.6,33.4,30,38,79,58.2,5,1,1,1,0,1
20.1,35.6,34,27,63,20,5,1,0,0,1,0
43.5,82.8,40,44,25,5.8,3,0,0,0,0,0
43.3,27.6,64,7,85,28.8,5,1,1,1,0,1
1651,75.4,181,63,14,1,3,0,1,0,0,0
37.8,37.5,40,26,46,14.5,5,1,1,0,0,1
39.1,84.2,40,56,10,17.6,3,0,0,1,0,0
34.1,51.2,30,48,7,27.5,3,0,1,0,0,0
45.1,77.8,80,47,36,29.1,3,0,1,0,0,0
1962,36.8,47,17,45,6,5,1,0,1,1,0
45.3,36.1,67,30,94,26.2,5,1,0,1,0,0
26.4,74.4,77,54,38,25.9,3,0,1,1,0,0
2172,39.8,66,27,65,6,5,1,1,1,0,1
2263,61.4,156,44,16,1,3,0,1,0,0,0
40.1,33.5,30,9,53,27.2,5,1,1,1,0,1
2226,86.4,677,50,32,3,3,0,0,0,0,0
24.3,59.6,40,73,31,15.6,3,0,1,0,0,0
25,34,30,20,96,20,5,1,0,0,0,0
27.9,36.7,30,26,49,37.3,5,1,1,1,0,1
932,69.1,201,35,6,4,3,0,1,0,1,1
28.2,83.9,95,41,5,17.9,3,0,0,0,0,0
40.1,51.2,71,63,13,25.3,3,0,0,0,0,0
19,37.5,36,24,84,21.7,5,1,1,0,0,1
26.9,45.9,95,53,35,21.2,3,0,1,1,0,0
27.4,54,90,59,29,15.1,3,0,0,0,0,0
378,47.6,226,59,20,3,3,0,1,0,1,1
24.8,36.5,30,22,100,22.1,5,1,1,1,0,1
15.2,53.6,48,71,27,12.3,3,0,0,0,1,0
33.2,75.9,81,71,35,6.3,3,0,0,0,0,0
1488,29.4,1076,7,49,4,5,1,1,0,0,1
30,79.5,63,47,20,30,3,0,0,1,0,0
31.4,53.1,60,37,25,28.2,3,0,0,1,0,0
792,68.2,822,79,27,3,3,0,1,1,0,1
40,36.4,40,1,93,19,5,1,1,1,1,1
26.7,82.9,70,42,27,48,3,0,0,0,0,0
2081,61.7,34,72,16,1,3,0,0,0,1,0
24,57.2,33,49,25,7.5,3,0,0,0,0,0
28.2,67.5,81,66,25,27.7,3,0,0,0,0,0
20,73.3,54,62,10,8.5,3,0,0,0,0,0
50,28.3,56,38,82,53.3,5,1,0,0,0,0
26.9,76.3,67,77,36,20,3,0,0,0,1,0
35.1,45.2,50,47,28,36.4,3,0,0,0,0,0
34.8,40,30,1,45,8.2,5,1,1,1,0,1
2010,60.5,448,57,1,1,3,0,1,1,0,0
2025,55,198,49,29,2,3,0,1,0,0,1
17.7,69.8,54,67,33,21.8,3,0,1,1,0,0
40.1,74.1,94,72,13,6.5,3,0,0,1,0,0
40.5,80.7,79,63,27,29.4,3,0,1,0,0,0
40,82.6,40,68,32,27.8,3,0,1,1,0,0
49.2,80.9,40,54,31,15.4,3,0,1,1,0,0
37.9,38.4,40,35,41,35.4,5,1,1,1,0,1
34.8,28.7,47,33,76,30.6,5,1,1,1,0,1
36.6,26.6,67,18,83,40,5,1,1,0,0,1
21.4,37.9,40,23,57,23.5,5,1,1,0,0,1
27.5,37.8,44,39,92,21.6,5,1,1,0,0,1
2123,29.2,97,5,86,5,5,1,1,1,1,1
1683,35.5,582,8,44,5,5,1,0,1,0,0
915,81.1,102,32,20,5,3,0,0,0,1,0
22.2,34.1,33,1,45,20,5,1,1,0,1,1
44.3,38.9,74,39,60,11.5,5,1,0,1,1,0
474,89.7,500,49,19,1,3,0,0,0,0,1
1904,76.9,52,44,18,4,3,0,1,0,1,1
33.5,38,95,2,52,33.3,5,1,1,0,0,1
50,39.3,82,8,56,5.5,5,1,0,1,0,0
18.3,49.7,34,79,3,14.4,3,0,0,0,0,0
43.7,36.1,95,1,72,9.6,5,1,0,0,0,0
46.5,38.8,86,2,88,13.8,5,1,0,0,0,0
23.9,60,95,78,22,12.5,3,0,0,1,0,0
35.9,34.7,81,29,63,40,5,1,0,0,0,0
28.8,65.2,93,50,4,35.8,3,0,0,0,0,0
545,67.1,245,51,13,3,3,0,0,0,1,0
849,63.4,1279,33,13,2,3,0,1,1,0,0
39.7,36.3,72,8,53,18.6,5,1,1,0,0,1
30.8,27.2,95,25,61,15.4,5,1,1,1,0,1
414,36.7,172,36,84,3,5,1,1,1,0,1
38.8,35.3,68,11,75,44.5,5,1,0,1,0,0
2183,32.4,292,21,90,1,5,1,0,0,0,0
26.3,27.4,40,31,43,12.5,5,1,1,1,0,1
1278,61.8,499,53,37,3,3,0,1,1,0,0
24.3,71.6,40,39,0,16.7,3,0,0,0,0,0
38.2,27.4,72,34,88,14.5,5,1,0,0,0,0
34.3,34.6,88,18,49,21.6,5,1,1,1,1,1
23.6,87.3,30,48,18,11.1,3,0,1,1,0,0
23.8,35.2,55,17,88,73.3,5,1,0,0,0,0
28,37.4,30,28,56,13.8,5,1,0,0,0,0
18,62.3,30,67,32,13.1,3,0,0,0,0,0
43.1,37.1,78,33,76,40.8,5,1,1,1,0,1
1615,39.2,469,18,66,2,5,1,1,0,0,1
1693,33.4,296,33,58,3,5,1,1,1,0,1
31.2,32.8,51,33,82,53.3,5,1,1,0,1,1
22.6,65.7,95,55,21,9.4,3,0,0,0,0,0
34.7,60.3,55,65,15,39.1,3,0,0,1,0,0
35.6,47.2,40,60,1,17,3,0,1,0,0,0
42.1,27.2,74,13,46,12.6,5,1,1,0,0,1
12,46.5,41,70,15,28,3,0,0,0,0,0
35.1,35.4,40,2,90,58,5,1,1,1,0,1
19.6,33.4,55,1,79,16.8,5,1,0,0,0,0
951,37.4,456,35,63,3,5,1,0,0,1,0
20,81.4,95,46,23,12.2,3,0,0,1,0,0
31.9,29,95,15,78,16.7,5,1,0,0,0,0
17.4,86.8,30,43,17,18.4,3,0,0,0,0,0
18.6,28.8,68,31,54,40,5,1,1,0,0,1
18.5,33.9,43,1,66,34,5,1,0,0,1,0
29.2,39.9,69,32,54,17.8,5,1,1,0,0,1
25,38.1,68,9,83,26.2,5,1,0,0,0,0
1519,25.1,246,31,99,1,5,1,1,1,1,1
30.7,34.9,63,2,91,10.2,5,1,0,0,0,0
38.5,79,67,49,17,44,3,0,0,0,1,0
32.6,33.1,53,13,42,30.8,5,1,1,0,0,1
2059,89.2,757,54,36,2,3,0,0,0,0,0
37.1,28.6,49,15,76,17,5,1,1,1,0,1
1625,74.6,220,31,10,4,3,0,1,0,0,0
400,80.2,80,45,36,3,3,0,1,1,0,1
33,26.8,40,28,41,24.3,5,1,0,0,0,0
2241,79.5,395,39,33,5,3,0,1,1,1,0
22.1,77.7,76,38,30,6.8,3,0,0,1,0,0
10,60,30,43,2,20,3,0,1,1,1,0
1144,30.7,47,31,69,1,5,1,1,0,1,1
31.6,36.5,40,31,41,34.3,5,1,1,1,0,1
20,34.6,40,34,84,28.2,5,1,0,1,0,0
13.7,29.6,38,6,46,38.6,5,1,1,1,1,1
39.3,35.1,81,30,49,36,5,1,1,0,0,1
1411,66,306,78,31,4,3,0,1,0,1,0
42.4,75.6,95,34,8,8.9,3,0,0,1,0,0
40.4,26.2,75,8,98,12.5,5,1,1,0,0,1
27.7,73.9,49,68,32,9.5,3,0,0,0,0,0
2424,33.7,873,30,48,5,5,1,0,1,0,0
27.9,28.9,30,4,51,17.9,5,1,0,1,0,0
20.1,29.8,38,31,65,16.8,5,1,0,0,0,0
1325,68,203,75,31,5,3,0,1,0,0,0
46.8,29.4,40,13,69,47.4,5,1,1,0,0,1
876,28.9,51,7,47,5,5,1,0,0,1,0
38.2,32.1,40,35,72,9.5,5,1,1,0,0,1
1516,84.6,185,63,28,5,3,0,1,0,1,0
29.3,31.5,87,22,67,18.2,5,1,0,0,0,0
43.4,27.3,74,15,81,27.4,5,1,1,0,0,1
47.2,26.2,43,37,62,20,5,1,1,1,0,1
1153,52.4,10,48,6,6,3,0,0,0,1,0
39.4,30.1,49,29,57,12,5,1,1,1,1,1
1510,62.9,438,71,6,4,3,0,0,0,0,0
38.6,80.7,46,52,32,14.4,3,0,0,0,0,0
1915,52.3,178,70,7,4,3,0,1,0,0,0
27.8,56.9,66,55,22,18.3,3,0,0,0,0,0
589,63.3,200,52,11,5,3,0,1,1,0,1
20.2,32.7,35,14,93,17.4,5,1,1,0,0,1
835,35.2,1500,15,64,5,5,1,0,1,0,1
40.8,30.9,71,7,75,7.3,5,1,0,1,0,0
40.5,25.4,40,85,96,27.1,5,1,1,1,0,1
834,73.9,86,69,22,4,3,0,0,0,0,0
967,49.2,643,66,14,5,3,0,0,0,0,0
45.2,29.7,40,86,75,24.4,5,1,1,1,0,1
17.8,33.8,30,85,88,15.3,5,1,1,1,0,1
784,25.5,15,80,71,4,5,1,1,1,0,1
14.2,59,30,58,21,40,3,0,0,0,1,0
2196,86.2,365,36,27,2,3,0,1,0,0,0
19.6,61.9,30,30,24,38.3,3,0,0,0,0,0
31.5,58.7,81,38,4,52,3,0,0,0,0,0
20.2,57.4,60,61,21,16.7,3,0,0,0,0,0
1364,29.3,374,84,82,1,5,1,1,0,1,1
24.9,51.9,85,53,29,8.1,3,0,0,1,0,0
382,80.6,242,61,0,5,3,0,1,0,0,0
32.9,27.5,32,93,41,40,5,1,1,1,0,1
36.8,39.1,80,93,63,31.1,5,1,1,1,0,1
399,39.8,557,93,67,2,5,1,1,1,1,1
2115,82.2,532,34,11,5,3,0,0,0,0,0
31.3,28.4,40,87,51,14.9,5,1,1,0,0,1
40.2,39.7,68,81,79,25,5,1,0,0,0,0
32.6,38.8,40,87,41,26.7,5,1,0,0,0,0
35.8,72.3,85,43,34,29.5,3,0,0,0,0,0
20,66.5,80,59,9,21.9,3,0,0,0,0,0
20.3,85.9,67,61,0,25.8,3,0,0,0,0,0
26.1,75.9,87,80,0,18.1,3,0,0,0,0,0
35.7,34.5,71,82,91,38.9,5,1,1,1,0,1
1387,74.4,1173,60,8,3,3,0,0,0,0,0
24.5,64.5,49,55,11,12.9,3,0,0,0,0,0
20.7,73.2,30,62,17,26.7,3,0,0,0,1,0
15.3,28.2,30,91,87,11.5,5,1,1,0,0,1
37.4,37.6,63,87,67,10.8,5,1,1,1,0,1
1162,39.5,270,82,63,2,5,1,1,1,1,1
47.9,30.9,81,82,94,16.8,5,1,1,0,0,1
25.5,52.2,30,49,25,21.3,3,0,0,0,0,0
28.1,59.9,57,51,14,26,3,0,0,0,0,0
24.4,49.7,60,66,19,18.7,3,0,0,0,0,0
41.3,39.9,90,93,100,19.7,5,1,1,1,0,1
1419,34.7,638,88,78,1,5,1,0,0,0,0
46.2,36.7,83,81,80,23.6,5,1,1,1,0,1
16.9,29.8,35,84,77,32,5,1,1,1,0,1
30.4,36.6,54,82,89,11.1,5,1,1,1,0,1
1250,32.7,836,92,45,4,5,1,0,1,0,0
40.7,58.9,83,73,22,7.6,3,0,1,1,0,0
15.6,85.3,55,61,14,13.7,3,0,0,1,0,0
2198,36,68,85,48,1,5,1,1,1,0,1
27.9,25.8,30,93,82,13.3,5,1,1,1,0,1
36.3,73.3,64,34,32,48,3,0,0,1,0,0
21.9,36.7,30,89,73,16.7,5,1,0,0,0,0
28.5,38.2,33,83,100,22.2,5,1,1,0,0,1
37.8,84.9,40,73,9,80,3,0,0,1,0,0
443,27.3,89,88,41,3,5,1,1,1,1,1
13,31,32,80,42,15.3,5,1,0,0,1,0
38.2,28.1,65,87,63,20,5,1,1,0,0,1
20.1,26.2,37,90,62,12.7,5,1,1,1,0,1
15.5,61.7,47,65,6,23.8,3,0,0,1,0,0
28,33.3,66,94,41,30.6,5,1,1,1,0,1
31.8,39.9,73,81,83,62.4,5,1,0,0,0,0
35.7,50.7,95,79,14,22,3,0,0,0,0,0
2412,37.2,613,82,58,4,5,1,0,1,1,0
875,29.7,95,86,73,2,5,1,1,1,0,1
46.6,29.9,56,85,48,32.3,5,1,1,0,0,1
2304,28.8,137,84,45,6,5,1,1,1,1,1
24.7,55.2,30,63,3,45.5,3,0,0,1,0,0
21,25.2,44,93,72,10.7,5,1,1,0,0,1
29.2,34.2,30,91,50,17.6,5,1,1,1,1,1
26.3,65.9,40,32,1,14.3,3,0,1,0,0,0
33.4,37.3,46,80,74,16.4,5,1,1,0,0,1
378,29.1,73,90,90,4,5,1,1,1,0,1
2170,39.5,350,88,53,1,5,1,1,1,1,1
2273,36.4,107,83,85,2,5,1,1,1,1,1
43.8,32.5,30,84,59,13.2,5,1,1,1,0,1
45.4,25.6,50,82,50,49.1,5,1,0,0,0,0
43.3,31.9,92,92,59,30,5,1,0,0,0,0
35.8,38.4,78,82,41,31.7,5,1,1,1,0,1
32.3,29.9,83,87,95,27.9,5,1,1,1,0,1
1465,73.8,1121,79,24,6,3,0,0,0,1,0
40.6,36.8,85,82,52,19,5,1,1,1,0,1
1405,29.3,183,84,91,4,5,1,1,0,1,1
26.1,45.3,79,56,25,36.4,3,0,0,0,0,0
17.6,72.4,78,30,34,21.1,3,0,1,0,0,0
30.9,33.5,40,88,41,21.4,5,1,0,0,0,0
33.7,81.4,76,40,30,22.6,3,0,0,0,0,0
34,56.3,95,80,38,15.2,3,0,1,1,0,0
14.4,88,30,41,14,13.8,3,0,0,0,0,0
1287,39,401,87,62,6,5,1,0,0,1,0
41.2,34,45,88,93,13.5,5,1,1,1,1,1
48.4,33.5,95,83,94,13.2,5,1,1,1,0,1
643,68.7,425,47,36,2,3,0,0,0,0,1
50,31,30,80,74,8.3,5,1,0,1,0,0
48.5,32.3,46,90,88,11.9,5,1,1,1,0,1
1774,25.4,242,81,86,2,5,1,0,0,0,0
41.4,34.4,40,90,76,32.2,5,1,0,0,0,0
38.9,35.6,95,93,86,11.4,5,1,1,0,0,1
26.2,46.6,65,57,37,44,3,0,0,0,0,0
21,39.3,30,93,80,29.3,5,1,1,0,0,1
1142,84.2,224,68,7,1,3,0,1,1,1,0
43.3,30.2,65,92,51,27.3,5,1,1,1,0,1
44.7,28.7,95,81,74,25.5,5,1,1,1,0,1
36,45.2,89,77,32,36.7,3,0,0,0,0,0
39.1,78.9,85,66,7,16.4,3,0,0,0,0,0
31.5,26.4,33,88,96,26.7,5,1,1,0,0,1
28.3,40,94,84,80,45.9,5,1,1,1,0,1
29.2,39.6,52,82,43,38.3,5,1,0,1,0,0
1878,31.3,372,89,90,4,5,1,1,1,1,1
28.1,68.7,64,51,22,13.9,3,0,0,0,0,0
47.7,70.4,65,44,19,20.6,3,0,1,1,0,0
2263,26.5,591,93,92,3,5,1,0,1,0,0
22.9,32.5,30,94,41,18.1,5,1,1,0,0,1
29.7,45.6,71,63,9,28.6,3,0,0,0,1,0
871,26,959,82,76,6,5,1,1,1,0,1
29.2,25.9,77,95,76,19.7,5,1,1,0,0,1
19.7,58.2,30,53,28,28,3,0,1,1,0,0
2096,32.7,257,94,98,4,5,1,0,1,1,0
38.4,75.9,39,55,21,6.8,3,0,1,1,0,0
38.4,77.7,95,43,12,26.8,3,0,1,1,0,0
50,83.9,95,49,17,17.5,3,0,1,1,0,0
1361,37.4,110,81,85,3,5,1,1,1,0,1
1905,74,17,62,27,1,3,0,1,0,0,0
2167,67,71,48,27,6,3,0,1,1,0,0
40.2,58.5,87,60,29,10.8,3,0,0,0,0,0
24.8,67,30,56,33,56,3,0,0,0,0,0
1289,57.3,763,53,12,2,3,0,1,0,0,0
2398,49.3,565,41,36,2,3,0,1,0,0,0
