elevation,slope,waterDistance,vegetationCoverage,rainfall,duration,rockType,landslide,debris_flow,barrier_lake,torrential_flood,water_logging
1100,38,110,91,236,18.5,3,1,0,1,1,1
1070,36,105,89,150,17.5,3,1,0,1,1,1
1050,35,100,87,231,16.5,3,1,0,1,1,1
850,22,60,70,139,9,1,1,0,1,1,1
830,24,75,76,153,10,1,1,0,1,1,1
650,17,45,52,205,7.5,1,1,0,1,1,1
620,15,40,48,145,7,1,1,0,1,1,1
600,14,35,46,120,6.5,1,1,0,1,1,1
580,12,30,43,174,6,1,1,0,1,1,1
720,23,65,67,210,8.5,1,1,0,1,1,1
880,28,85,79,123,12,1,1,0,1,1,1
850,26,80,77,103,11,5,1,0,1,1,1
830,25,75,75,185,10.5,5,1,0,1,1,1
590,11,35,45,222,6.5,5,1,0,1,1,1
680,21,60,62,248,8,5,1,0,1,1,1
750,25,70,70,125,9.5,5,1,0,1,1,1
1050,35,105,87,127,16,3,1,0,1,1,1
1030,34,100,85,111,15.5,3,1,0,1,1,1
1010,33,95,83,137,15,3,1,0,1,1,1
980,31,90,80,117,14,3,1,0,1,1,1
960,30,85,79,151,13.5,3,1,0,1,1,1
940,29,80,78,178,13,3,1,0,1,1,1
920,28,75,76,210,12.5,3,1,0,1,1,1
900,27,70,75,107,12,3,1,0,1,1,1
880,25,65,73,141,11,3,1,0,1,1,1
860,24,60,72,194,10.5,3,1,0,1,1,1
840,23,55,70,119,10,3,1,0,1,1,1
820,22,50,68,140,9.5,3,1,0,1,1,1
800,21,45,67,113,9,3,1,0,1,1,1
780,20,40,65,166,8.5,3,1,0,1,1,1
760,19,35,63,248,8,3,1,0,1,1,1
740,18,30,60,245,7.5,2,1,0,1,1,1
650,16,30,48,207,7,2,1,0,1,1,1
640,15,25,46,179,6.5,2,1,0,1,1,1
630,14,20,45,214,6,1,1,0,1,1,1
620,13,15,43,210,5.5,1,1,0,1,1,1
610,12,40,50,209,7.5,1,1,0,1,1,1
700,20,50,62,218,8.5,1,1,0,1,1,1
660,17,35,52,238,7.5,1,1,0,1,1,1
655,16.5,32,50,188,7.2,1,1,0,1,1,1
645,15.5,28,47,125,6.8,1,1,0,1,1,1
635,14.5,25,46,146,6.3,1,1,0,1,1,1
630,14,22,45,233,6,1,1,0,1,1,1
820,23,65,70,186,10,2,1,0,1,1,1
830,24,70,72,149,10.5,3,1,0,1,1,1
810,22,60,68,188,9.5,2,1,0,1,1,1
800,21,55,67,121,9,1,1,0,1,1,1
790,20,50,65,110,8.5,1,1,0,1,1,1
840,25,75,73,126,11,3,1,0,1,1,1
780,19,45,63,208,8,2,1,0,1,1,1
770,18,40,60,218,7.5,1,1,0,1,1,1
760,17,35,58,201,7,1,1,0,1,1,1
750,16,30,55,132,6.5,1,1,0,1,1,1
850,26,80,75,145,11.5,3,1,0,1,1,1
740,15,25,53,158,6,1,1,0,1,1,1
730,14,20,50,134,5.5,1,1,0,1,1,1
720,22,55,65,142,9,2,1,0,1,1,1
840,25,75,72,168,10.5,3,1,0,1,1,1
790,23,65,68,247,9.5,5,1,0,1,1,1
810,24,70,70,187,10,5,1,0,1,1,1
800,23,65,68,230,9.5,5,1,0,1,1,1
820,24,75,72,185,10.5,5,1,0,1,1,1
780,22,60,67,120,9,2,1,0,1,1,1
770,21,55,65,183,8.5,5,1,0,1,1,1
760,20,50,63,108,8,1,1,0,1,1,1
750,19,45,60,220,7.5,2,1,0,1,1,1
740,18,40,58,150,7,1,1,0,1,1,1
730,17,35,55,131,6.5,1,1,0,1,1,1
720,16,30,53,179,6,1,1,0,1,1,1
710,15,25,50,101,5.5,1,1,0,1,1,1
600,10,30,45,201,6.5,1,1,0,1,1,1
590,9,25,43,248,6,1,1,0,1,1,1
580,8,20,40,121,5.5,1,1,0,1,1,1
570,7,15,38,129,5,1,1,0,1,1,1
560,6,10,35,165,4.5,1,1,0,1,1,1
785,22.5,62,68.5,228,9.2,2,1,0,1,1,1
595,9.5,32,44,167,6.2,1,1,0,1,1,1
945,28.5,82,80.5,150,12.8,3,1,0,1,1,1
925,27.5,78,79.5,123,12.2,3,1,0,1,1,1
990,32.5,92,85.5,189,14.8,2,1,0,1,1,1
765,25.5,72,71,228,9.8,2,1,0,1,1,1
780,26,75,72,102,10.2,2,1,0,1,1,1
420,1.5,300,15,242,3,1,1,0,1,1,1
430,2,250,20,176,2,2,1,0,1,1,1
440,1,400,10,113,4,1,1,0,1,1,1
435,1.2,350,12,206,3,2,1,0,1,1,1
410,0.8,150,8,194,5,2,1,0,1,1,1
415,2.5,200,25,174,2,1,1,0,1,1,1
450,3,500,18,228,3,2,1,0,1,1,1
425,1,100,5,124,4,1,1,0,1,1,1
430,2.2,300,22,204,2,1,1,0,1,1,1
420,1.8,280,15,179,3,2,1,0,1,1,1
415,0.9,220,10,206,4,1,1,0,1,1,1
460,2,320,25,162,2,2,1,0,1,1,1
455,2.5,260,20,147,2,1,1,0,1,1,1
430,1.5,380,15,116,3,1,1,0,1,1,1
410,2,180,22,196,2,2,1,0,1,1,1
405,1.8,120,12,121,3,2,1,0,1,1,1
445,2.2,450,30,151,3,1,1,0,1,1,1
450,1,290,15,184,5,2,1,0,1,1,1
420,0.7,320,8,228,6,1,1,0,1,1,1
415,1.2,240,20,100,2,1,1,0,1,1,1
410,1,260,18,209,3,2,1,0,1,1,1
440,0.8,500,10,219,5,1,1,0,1,1,1
465,2.5,350,25,179,2,2,1,0,1,1,1
400,0.6,100,5,230,6,2,1,0,1,1,1
410,1,200,10,109,4,1,1,0,1,1,1
425,1.2,300,15,149,2,1,1,0,1,1,1
415,0.9,180,8,192,5,2,1,0,1,1,1
410,0.5,150,5,112,6,1,1,0,1,1,1
420,0.8,220,8,187,5,2,1,0,1,1,1
415,0.7,200,7,129,5,1,1,0,1,1,1
420,0.6,250,6,239,6,2,1,0,1,1,1
418,0.5,230,5,195,6,1,1,0,1,1,1
417,0.5,220,5,111,6,2,1,0,1,1,1
419,0.6,240,6,124,6,1,1,0,1,1,1
425,0.8,280,8,228,5,2,1,0,1,1,1
430,1.5,320,20,213,3,1,1,0,1,1,1
420,0.9,180,8,182,5,1,1,0,1,1,1
425,0.8,200,7,124,5,2,1,0,1,1,1
428,0.7,220,6,157,5,1,1,0,1,1,1
430,0.6,250,6,218,5,2,1,0,1,1,1
435,1,300,10,140,4,1,1,0,1,1,1
440,1,350,15,164,4,2,1,0,1,1,1
420,0.8,180,7,157,5,1,1,0,1,1,1
422,0.7,200,6,150,5,2,1,0,1,1,1
415,0.9,160,8,110,5,1,1,0,1,1,1
425,1,220,10,115,4,2,1,0,1,1,1
420,0.7,200,7,100,5,1,1,0,1,1,1
418,0.6,190,6,197,5,2,1,0,1,1,1
417,0.5,180,5,154,6,1,1,0,1,1,1
420,1.2,210,9,138,4,2,1,0,1,1,1
415,1,250,10,160,4,1,1,0,1,1,1
430,1.5,280,15,146,3,1,1,0,1,1,1
440,2,320,20,118,2,2,1,0,1,1,1
410,1.8,180,15,246,3,1,1,0,1,1,1
415,2.2,220,18,201,3,2,1,0,1,1,1
405,1.2,300,12,242,4,1,1,0,1,1,1
420,1,240,10,154,4,2,1,0,1,1,1
418,0.9,230,9,183,4,1,1,0,1,1,1
415,1,220,10,125,4,2,1,0,1,1,1
412,0.8,210,8,232,5,1,1,0,1,1,1
445,1.5,350,15,130,2,1,1,0,1,1,1
410,0.7,200,7,167,5,2,1,0,1,1,1
420,2,260,20,123,2,1,1,0,1,1,1
405,0.6,300,6,222,6,2,1,0,1,1,1
400,0.5,320,5,167,6,1,1,0,1,1,1
395,0.8,350,7,202,6,2,1,0,1,1,1
410,0.7,280,6,121,6,1,1,0,1,1,1
440,1,400,20,160,4,2,1,0,1,1,1
410,1,250,10,156,4,1,1,0,1,1,1
400,0.5,150,5,245,6,2,1,0,1,1,1
398,0.5,140,5,114,6,1,1,0,1,1,1
395,0.6,100,5,103,6,2,1,0,1,1,1
402,0.7,200,6,163,6,1,1,0,1,1,1
415,2,220,20,158,2,2,1,0,1,1,1
410,0.9,100,8,130,5,1,1,0,1,1,1
412,2.2,240,22,242,2,2,1,0,1,1,1
400,0.8,50,5,196,6,1,1,0,1,1,1
435,2.5,300,25,216,2,2,1,0,1,1,1
430,1.8,280,20,209,3,1,1,0,1,1,1
432,2,290,22,204,2,2,1,0,1,1,1
415,0.9,180,8,192,5,1,1,0,1,1,1
435,2.2,320,22,174,2,2,1,0,1,1,1
420,2,260,20,200,2,1,1,0,1,1,1
440,1.5,350,18,225,2,2,1,0,1,1,1
445,2,330,20,180,2,1,1,0,1,1,1
442,1.8,310,18,164,2,2,1,0,1,1,1
430,2.5,380,25,236,3,1,1,0,1,1,1
445,1.5,340,20,175,2,2,1,0,1,1,1
448,2,360,22,215,2,1,1,0,1,1,1
415,2.2,220,22,204,2,2,1,0,1,1,1
410,1.8,260,18,163,3,1,1,0,1,1,1
460,2,400,25,162,2,2,1,0,1,1,1
445,1,320,15,131,5,1,1,0,1,1,1
405,1.2,150,12,179,4,2,1,0,1,1,1
408,1.5,280,15,192,3,1,1,0,1,1,1
390,2.5,400,20,202,3,2,1,0,1,1,1
385,2.2,350,18,217,3,1,1,0,1,1,1
440,1.5,300,15,120,2,2,1,0,1,1,1
450,2,400,30,225,2,1,1,0,1,1,1
445,2.2,380,35,209,2,2,1,0,1,1,1
442,1.8,360,25,249,2,1,1,0,1,1,1
446,2,370,28,180,2,2,1,0,1,1,1
444,1.5,350,25,142,2,1,1,0,1,1,1
520,3.5,600,60,73,3,5,1,1,1,1,1
510,3.2,550,55,55,3,3,1,1,1,1,1
632,28,320,45,77,3,1,1,1,1,1,1
587,32,480,78,52,2,5,1,1,1,1,1
715,41,150,35,59,3,3,1,1,1,1,1
698,38,170,32,62,3,3,1,1,1,1,1
715,41,150,35,60,3,3,1,1,1,1,1
698,38,170,32,57,3,3,1,1,1,1,1
543,25,820,15,74,4,1,1,1,1,1,1
812,45,90,18,75,2,2,1,1,1,1,1
521,22,950,60,52,3,5,1,1,1,1,1
1050,39,210,82,54,4,3,1,1,1,1,1
648,31,350,50,66,3,1,1,1,1,1,1
732,36,420,65,78,2,2,1,1,1,1,1
785,43,110,22,70,2,2,1,1,1,1,1
924,47,60,28,73,3,3,1,1,1,1,1
576,27,780,55,56,4,5,1,1,1,1,1
498,19,1050,40,50,2,1,1,1,1,1,1
535,4,650,65,80,4,2,1,1,1,1,1
462,17,1250,70,71,5,1,1,1,1,1,1
854,40,200,75,55,3,3,1,1,1,1,1
680,35,180,65,71,3,4,1,1,1,1,1
675,34,190,63,55,3,4,1,1,1,1,1
685,36,175,67,76,3,4,1,1,1,1,1
690,35,185,66,56,3,4,1,1,1,1,1
680,35,180,65,78,3,4,1,1,1,1,1
675,34,190,63,67,3,4,1,1,1,1,1
685,36,175,67,68,3,4,1,1,1,1,1
690,35,185,66,54,3,4,1,1,1,1,1
680,35,180,65,73,3,4,1,1,1,1,1
675,34,190,63,72,3,4,1,1,1,1,1
685,36,175,67,64,3,4,1,1,1,1,1
690,35,185,66,54,2,4,1,1,1,1,1
720,38,150,60,78,2,3,1,1,1,1,1
725,37,152,61,58,3,3,1,1,1,1,1
740,39,140,58,77,3,3,1,1,1,1,1
735,40,145,60,75,3,3,1,1,1,1,1
738,39,142,59,54,3,3,1,1,1,1,1
740,39,140,58,52,3,3,1,1,1,1,1
735,40,145,60,70,3,3,1,1,1,1,1
738,39,142,59,77,2,3,1,1,1,1,1
590,28,800,50,66,5,5,1,1,1,1,1
1120,42,100,85,66,4,3,1,1,1,1,1
1250,48,50,30,67,3,0,1,1,1,1,1
980,37,130,80,61,2,3,1,1,1,1,1
620,26,850,55,59,3,5,1,1,1,1,1
680,35,180,65,71,3,4,1,1,1,1,1
675,34,190,63,79,3,4,1,1,1,1,1
685,36,175,67,65,3,4,1,1,1,1,1
690,35,185,66,57,3,4,1,1,1,1,1
682,34,188,64,70,5,4,1,1,1,1,1
980,39,120,80,56,4,3,1,1,1,1,1
850,36,160,72,59,3,4,1,1,1,1,1
890,36,140,70,62,4,4,1,1,1,1,1
870,35,145,68,52,5,4,1,1,1,1,1
830,33,160,65,69,3,4,1,1,1,1,1
810,32,170,63,66,3,4,1,1,1,1,1
805,31,175,62,73,4,4,1,1,1,1,1
795,30,180,60,77,2,4,1,1,1,1,1
755,39,155,61,76,3,3,1,1,1,1,1
765,38,148,59,79,4,3,1,1,1,1,1
1100,43,110,83,77,2,3,1,1,1,1,1
610,27,820,52,75,2,5,1,1,1,1,1
530,23,980,45,53,2,1,1,1,1,1,1
605,26,810,53,56,2,5,1,1,1,1,1
720,38,150,60,54,2,3,1,1,1,1,1
725,37,152,61,65,5,3,1,1,1,1,1
940,41,120,82,70,4,3,1,1,1,1,1
880,39,140,78,63,4,3,1,1,1,1,1
885,40,135,79,59,3,3,1,1,1,1,1
920,42,125,81,73,2,3,1,1,1,1,1
580,29,780,57,80,5,5,1,1,1,1,1
1020,44,80,35,59,6,0,1,1,1,1,1
1150,46,70,32,76,3,0,1,0,1,1,1
480,20,1100,68,62,3,1,1,0,1,1,1
740,39,140,58,56,3,3,1,0,1,1,1
735,40,145,60,64,3,3,1,0,1,1,1
738,39,142,59,58,2,3,1,0,1,1,1
695,36,182,65,76,2,4,1,0,1,1,1
750,38,149,60,51,2,3,1,0,1,1,1
700,35,178,66,74,5,4,1,0,1,1,1
850,34,155,71,76,6,4,1,0,1,1,1
1280,49,45,28,72,5,0,1,0,1,1,1
1220,47,55,31,53,3,0,1,0,1,1,1
580,24,900,45,60,3,1,1,0,1,1,1
720,30,650,62,56,2,1,1,0,1,1,1
550,22,950,48,60,2,1,1,0,1,1,1
545,21,960,47,76,4,1,1,0,1,1,1
790,32,540,76,51,4,1,1,0,1,1,1
780,31,550,75,62,3,1,1,0,1,1,1
670,29,700,60,64,2,1,1,0,1,1,1
530,23,1000,42,78,3,1,1,0,1,1,1
620,26,750,50,74,3,1,1,0,1,1,1
700,28,680,58,64,4,1,1,0,1,1,1
770,30,560,74,59,5,1,1,0,1,1,1
800,33,520,77,74,2,1,1,0,1,1,1
510,20,1050,38,52,3,1,1,0,1,1,1
560,25,920,46,68,3,1,1,0,1,1,1
640,27,720,52,60,2,1,1,0,1,1,1
540,22,980,43,76,2,1,1,0,1,1,1
570,24,900,45,65,2,1,1,0,1,1,1
575,25,890,46,60,3,1,1,0,1,1,1
590,26,850,49,56,3,1,1,0,1,1,1
555,23,930,44,50,3,1,1,0,1,1,1
615,25,760,51,54,4,1,1,0,1,1,1
830,35,450,70,65,2,3,1,0,1,1,1
520,21,1020,36,60,2,1,1,0,1,1,1
500,19,1100,40,57,3,1,1,0,1,1,1
535,22,970,41,65,3,1,1,0,1,1,1
725,31,640,61,55,4,1,1,0,1,1,1
740,33,580,68,66,4,1,1,0,1,1,1
710,29,660,59,66,3,1,1,0,1,1,1
600,26,830,53,53,2,5,1,0,1,1,1
590,25,840,52,73,3,5,1,0,1,1,1
605,27,820,54,65,2,5,1,0,1,1,1
545,22,960,47,69,2,1,1,0,1,1,1
560,24,940,48,65,4,1,1,0,1,1,1
795,32,530,76,61,4,1,1,0,1,1,1
785,31,545,75,54,5,1,1,0,1,1,1
775,30,560,73,67,5,1,1,0,1,1,1
810,34,510,78,66,4,1,1,0,1,1,1
760,29,570,72,73,5,1,1,0,1,1,1
550,4.5,700,70,62,3,3,1,0,1,1,1
525,3.8,580,58,57,5,1,1,0,1,1,1
540,4.2,620,62,58,5,2,1,0,1,1,1
740,35,200,70,60,5,3,1,0,1,1,1
880,37,170,79,70,2,3,1,0,1,1,1
620,28,780,55,52,2,1,1,0,1,1,1
920,40,150,81,69,5,3,1,0,1,1,1
850,37,180,80,56,5,3,1,0,1,1,1
860,38,175,81,72,4,3,1,0,1,1,1
480,18,1150,30,52,3,1,1,0,1,1,1
490,19,1120,32,72,3,1,1,0,1,1,1
850,37,180,80,64,3,3,1,0,1,1,1
860,38,175,81,55,3,3,1,0,1,1,1
740,35,200,70,63,3,3,1,0,1,1,1
920,41,130,70,72,3,0,1,0,1,1,1
915,40,135,71,67,3,0,1,0,1,1,1
918,41,132,70,50,3,0,1,0,1,1,1
920,41,130,70,63,2,0,1,0,1,1,1
915,40,135,71,74,3,0,1,0,1,1,1
918,41,132,70,65,2,0,1,0,1,1,1
670,31,650,65,77,3,5,1,0,1,1,1
500,17,1200,25,64,3,1,1,0,1,1,1
925,42,128,69,67,3,0,1,0,1,1,1
530,24,1000,42,57,3,1,1,0,1,1,1
920,41,130,70,68,4,0,1,0,1,1,1
915,40,135,71,59,3,0,1,0,1,1,1
918,41,132,70,56,4,0,1,0,1,1,1
710,33,600,62,78,4,5,1,0,1,1,1
780,36,220,75,51,4,3,1,0,1,1,1
650,30,700,58,56,4,5,1,0,1,1,1
720,34,580,64,73,5,5,1,0,1,1,1
715,33,590,63,66,2,5,1,0,1,1,1
720,34,580,64,62,3,5,1,0,1,1,1
715,33,590,63,77,4,5,1,0,1,1,1
750,35,240,77,66,3,3,1,0,1,1,1
580,26,850,51,68,3,1,1,0,1,1,1
590,12.5,42,46,53,2,1,1,0,1,1,1
680,30,670,56,58,4,5,1,0,1,1,1
720,33,600,63,67,4,5,1,0,1,1,1
640,28,720,54,70,4,5,1,0,1,1,1
700,32,650,60,53,4,5,1,0,1,1,1
660,29,690,57,71,4,5,1,0,1,1,1
690,31,660,59,78,4,5,1,0,1,1,1
695,32,655,60,64,5,5,1,0,1,1,1
710,33,620,62,60,4,5,1,0,1,1,1
705,32,630,61,70,4,5,1,0,1,1,1
710,33,620,62,72,4,5,1,0,1,1,1
705,32,630,61,74,3,5,1,0,1,1,1
730,34,590,64,77,3,5,1,0,1,1,1
725,34,600,63,78,4,5,1,0,1,1,1
680,30,670,56,50,4,5,1,0,1,1,1
695,31,665,59,58,2,5,1,0,1,1,1
715,33,610,62,79,2,5,1,0,1,1,1
708,32,615,61,53,2,5,1,0,1,1,1
702,31,640,60,62,2,5,1,0,1,1,1
728,35,595,65,53,2,5,1,0,1,1,1
650,28,710,55,64,2,5,1,0,1,1,1
590,25,900,48,75,3,1,1,0,1,1,1
595,26,890,49,52,4,1,1,0,1,1,1
590,25,900,48,52,5,1,1,0,1,1,1
595,26,890,49,67,3,1,1,0,1,1,1
610,27,800,53,76,3,5,1,0,1,1,1
635,29,750,56,56,4,5,1,0,1,1,1
725,34,595,64,75,4,5,1,0,1,1,1
750,36,500,70,67,4,3,1,0,1,1,1
570,24,920,45,69,3,1,1,0,1,1,1
670,30,680,58,50,2,5,1,0,1,1,1
630,28,770,54,79,2,5,1,0,1,1,1
713,33,618,62,66,2,5,1,0,1,1,1
687,31,662,60,60,3,5,1,0,1,1,1
510,20,1080,38,67,4,1,1,0,1,1,1
540,23,980,42,54,3,1,1,0,1,1,1
535,22,990,41,69,2,1,1,0,1,1,1
538,23,985,42,57,2,1,1,0,1,1,1
620,27,820,52,72,2,5,1,0,1,1,1
615,26,830,51,66,3,5,1,0,1,1,1
520,32,1100,25,62,3,1,1,0,1,1,1
505,31,1120,24,74,2,1,1,0,1,1,1
530,25,1050,35,51,4,1,1,0,1,1,1
515,30,1110,26,61,5,1,1,0,1,1,1
525,33,1080,23,54,4,1,1,0,1,1,1
518,31,1105,25,77,5,1,1,0,1,1,1
510,29,1130,27,69,3,1,1,0,1,1,1
545,24,965,43,67,2,1,1,0,1,1,1
890,30.2,75,82,62,9.5,3,1,0,1,1,1
790,26.8,60,65,69,8,3,1,0,1,1,1
710,22.5,40,58,53,7.2,1,1,0,1,1,1
760,24,70,68,62,8.5,3,1,0,1,1,1
1150,36,120,88,70,16,3,1,0,1,1,1
1200,42,140,92,69,18,3,1,0,1,1,1
1260,38,150,90,59,20,3,1,0,1,1,1
1320,45,160,94,58,19,3,1,0,1,1,1
1380,48,170,95,54,22,3,1,0,1,1,1
960,30,90,78,65,10,2,1,0,1,1,1
1020,32,100,82,64,9,2,1,0,1,1,1
1080,36,110,88,60,17,5,1,0,1,1,1
1070,35,105,87,64,16.5,5,1,0,1,1,1
1120,38,120,89,50,18,3,1,0,1,1,1
1020,30,95,81,51,9,2,1,0,1,1,1
1060,34,105,86,78,17,3,1,0,1,1,1
880,25,70,69,61,8,1,1,0,1,1,1
820,20,50,59,60,7,1,1,0,1,1,1
780,22,40,56,68,6.5,1,1,0,1,1,1
850,23,60,65,59,7.5,1,1,0,1,1,1
830,24,65,67,61,8,1,1,0,1,1,1
1050,35,110,87,60,16,3,1,0,1,1,1
980,30,90,80,72,10,3,1,0,1,1,1
880,25,60,65,67,8,1,1,0,1,1,1
650,18,30,50,74,7,1,1,0,1,1,1
680,22,40,60,69,8,2,1,0,1,1,1
630,16,25,45,61,6.5,1,1,0,1,1,1
720,24,60,68,62,9,3,1,0,1,1,1
690,20,45,59,59,7.5,2,1,0,1,1,1
750,26,70,70,55,10,3,1,0,1,1,1
730,25,65,69,66,9.5,2,1,0,1,1,1
710,23,60,67,74,9,2,1,0,1,1,1
680,20,50,58,75,8,1,1,0,1,1,1
800,28,80,75,52,11,3,1,0,1,1,1
750,25,70,70,70,10,3,1,0,1,1,1
720,22,60,65,58,9,2,1,0,1,1,1
760,26,80,70,75,9.5,5,1,0,1,1,1
800,30,90,76,67,10.5,5,1,0,1,1,1
770,27,80,72,63,10,5,1,0,1,1,1
740,24,70,68,54,9,2,1,0,1,1,1
750,25,75,69,69,9.5,5,1,0,1,1,1
680,22,60,65,51,8.5,1,1,0,1,1,1
660,20,55,60,71,8,1,1,0,1,1,1
650,18,50,55,78,7.5,1,1,0,1,1,1
670,21,55,60,64,8,1,1,0,1,1,1
640,19,45,55,60,7,1,1,0,1,1,1
630,17,40,50,67,6.5,1,1,0,1,1,1
620,16,35,48,71,6,1,1,0,1,1,1
580,15,40,45,55,6.5,1,1,0,1,1,1
560,12,35,40,53,6,1,1,0,1,1,1
920,32,100,85,51,14,3,1,0,1,1,1
880,30,90,82,60,13,3,1,0,1,1,1
850,28,85,80,66,12,3,1,0,1,1,1
820,26,80,78,62,11,2,1,0,1,1,1
790,24,70,75,80,10,2,1,0,1,1,1
770,25,75,76,61,10.5,3,1,0,1,1,1
740,22,65,70,77,9.5,2,1,0,1,1,1
720,20,60,65,62,9,1,1,0,1,1,1
700,19,55,62,73,8.5,1,1,0,1,1,1
680,18,50,60,66,8,2,1,0,1,1,1
870,29,80,78,60,10,2,1,0,1,1,1
840,27,75,75,75,9.5,2,1,0,1,1,1
790,24,65,68,71,8.5,2,1,0,1,1,1
770,23,60,65,56,8,2,1,0,1,1,1
740,21,55,62,65,7.5,2,1,0,1,1,1
550,10,40,42,79,6.5,1,1,0,1,1,1
540,9,35,40,71,6,1,1,0,1,1,1
530,8,30,38,53,5.5,1,1,0,1,1,1
520,7,25,35,67,5,1,1,0,1,1,1
560,11,45,45,74,7,1,1,0,1,1,1
620,16,50,55,77,8,1,1,0,1,1,1
1250,40,110,92,63,20,3,1,0,1,1,1
1230,38,105,90,70,19,3,1,0,1,1,1
1300,42,120,93,59,21,3,1,0,1,1,1
1280,41,115,92,69,20.5,3,1,0,1,1,1
1150,36,100,88,66,17,3,1,0,1,1,1
1120,35,95,85,50,16,3,1,0,1,1,1
1080,32,90,82,63,15,3,1,0,1,1,1
1050,30,85,80,55,14,3,1,0,1,1,1
580,12,40,45,73,7,3,1,0,1,1,1
600,10,45,48,63,7.5,3,1,0,1,1,1
590,9,40,46,54,7,1,1,0,1,1,1
610,11,50,50,79,8,1,1,0,1,1,1
570,8,35,43,50,6.5,1,1,0,1,1,1
560,7,30,40,67,6,1,1,0,1,1,1
550,6,25,38,52,5.5,1,1,0,1,1,1
540,5,20,35,69,5,1,1,0,1,1,1
530,12,35,42,51,6.5,1,1,0,1,1,1
620,15,50,55,74,8,1,1,0,1,1,1
590,10,40,46,53,7,1,1,0,1,1,1
570,9,35,43,71,6.5,1,1,0,1,1,1
600,14,45,50,63,7.5,1,1,0,1,1,1
580,11,40,47,69,7,1,1,0,1,1,1
560,10,35,45,61,6.5,1,1,0,1,1,1
1050,35,100,87,63,16,5,1,0,1,1,1
1020,33,95,85,68,15,5,1,0,1,1,1
1000,32,90,82,73,14,5,1,0,1,1,1
980,30,85,80,68,13,5,1,0,1,1,1
950,28,80,78,52,12,5,1,0,1,1,1
930,27,75,76,55,11.5,3,1,0,1,1,1
960,30,85,81,69,13,3,1,0,1,1,1
940,29,80,80,60,12.5,3,1,0,1,1,1
1000,33,95,86,52,15,3,1,0,1,1,1
970,31,90,83,51,14,3,1,0,1,1,1
920,26,75,77,59,11,3,1,0,1,1,1
930,27,80,78,79,11.5,3,1,0,1,1,1
1020,34,100,88,60,16,3,1,0,1,1,1
900,25,70,75,78,10,2,1,0,1,1,1
980,32,90,84,72,14.5,3,1,0,1,1,1
950,29,85,81,80,13,3,1,0,1,1,1
1050,36,105,89,75,17,3,1,0,1,1,1
1010,33,100,86,61,15.5,3,1,0,1,1,1
880,24,65,73,53,9.5,1,1,0,1,1,1
870,23,60,72,70,9,1,1,0,1,1,1
910,27,80,79,50,12,3,1,0,1,1,1
940,28,85,80,73,12.5,3,1,0,1,1,1
920,26,80,78,53,11.5,3,1,0,1,1,1
900,25,75,77,53,11,3,1,0,1,1,1
1080,37,110,90,57,18,3,1,0,1,1,1
1060,36,105,88,61,17,3,1,0,1,1,1
1040,35,100,87,54,16.5,3,1,0,1,1,1
1120,39,115,92,64,19,3,1,0,1,1,1
1100,38,110,91,60,18.5,3,1,0,1,1,1
1070,36,105,89,52,17.5,3,1,0,1,1,1
1050,35,100,87,79,16.5,3,1,0,1,1,1
850,22,60,70,57,9,1,1,0,1,1,1
830,24,75,76,61,10,1,1,0,1,1,1
650,17,45,52,64,7.5,1,1,0,1,1,1
620,15,40,48,65,7,1,1,0,1,1,1
600,14,35,46,77,6.5,1,1,0,1,1,1
580,12,30,43,73,6,1,1,0,1,1,1
720,23,65,67,80,8.5,1,1,0,1,1,1
880,28,85,79,59,12,1,1,0,1,1,1
850,26,80,77,80,11,5,1,0,1,1,1
830,25,75,75,57,10.5,5,1,0,1,1,1
590,11,35,45,61,6.5,5,1,0,1,1,1
680,21,60,62,52,8,5,1,0,1,1,1
750,25,70,70,67,9.5,5,1,0,1,1,1
1050,35,105,87,74,16,3,1,0,1,1,1
1030,34,100,85,71,15.5,3,1,0,1,1,1
1010,33,95,83,58,15,3,1,0,1,1,1
980,31,90,80,58,14,3,1,0,1,1,1
960,30,85,79,61,13.5,3,1,0,1,1,1
940,29,80,78,80,13,3,1,0,1,1,1
920,28,75,76,67,12.5,3,1,0,1,1,1
900,27,70,75,53,12,3,1,0,1,1,1
880,25,65,73,69,11,3,1,0,1,1,1
860,24,60,72,61,10.5,3,1,0,1,1,1
840,23,55,70,57,10,3,1,0,1,1,1
820,22,50,68,76,9.5,3,1,0,1,1,1
800,21,45,67,60,9,3,1,0,1,1,1
780,20,40,65,65,8.5,3,1,0,1,1,1
760,19,35,63,60,8,3,1,0,1,1,1
740,18,30,60,65,7.5,2,1,0,1,1,1
650,16,30,48,75,7,2,1,0,1,1,1
640,15,25,46,56,6.5,2,1,0,1,1,1
630,14,20,45,52,6,1,1,0,1,1,1
620,13,15,43,62,5.5,1,1,0,1,1,1
610,12,40,50,63,7.5,1,1,0,1,1,1
700,20,50,62,74,8.5,1,1,0,1,1,1
660,17,35,52,60,7.5,1,1,0,1,1,1
655,16.5,32,50,64,7.2,1,1,0,1,1,1
645,15.5,28,47,71,6.8,1,1,0,1,1,1
635,14.5,25,46,50,6.3,1,1,0,1,1,1
630,14,22,45,70,6,1,1,0,1,1,1
820,23,65,70,52,10,2,1,0,1,1,1
830,24,70,72,58,10.5,3,1,0,1,1,1
810,22,60,68,79,9.5,2,1,0,1,1,1
